DateTime, Sensor, Temperature (Celcius), Relative Humidity (%)
2017-06-03 00:00:05 +0800, HTU21D, 28.362965, 103.070724
2017-06-03 00:00:35 +0800, HTU21D, 28.367254, 103.063744
2017-06-03 00:01:05 +0800, HTU21D, 28.362965, 103.058517
2017-06-03 00:01:36 +0800, HTU21D, 28.365112, 103.064941
2017-06-03 00:02:06 +0800, HTU21D, 28.360821, 103.074989
2017-06-03 00:02:36 +0800, HTU21D, 28.356531, 103.083496
2017-06-03 00:03:07 +0800, HTU21D, 28.356531, 103.097244
2017-06-03 00:03:37 +0800, HTU21D, 28.358677, 103.108231
2017-06-03 00:04:07 +0800, HTU21D, 28.360821, 103.100929
2017-06-03 00:04:38 +0800, HTU21D, 28.358677, 103.123497
2017-06-03 00:05:08 +0800, HTU21D, 28.358677, 103.128075
2017-06-03 00:05:38 +0800, HTU21D, 28.354385, 103.138107
2017-06-03 00:06:09 +0800, HTU21D, 28.356531, 103.126221
2017-06-03 00:06:39 +0800, HTU21D, 28.356531, 103.149109
2017-06-03 00:07:09 +0800, HTU21D, 28.356531, 103.136902
2017-06-03 00:07:40 +0800, HTU21D, 28.358677, 103.125023
2017-06-03 00:08:10 +0800, HTU21D, 28.356531, 103.158264
2017-06-03 00:08:41 +0800, HTU21D, 28.358677, 103.140274
2017-06-03 00:09:11 +0800, HTU21D, 28.360821, 103.145180
2017-06-03 00:09:41 +0800, HTU21D, 28.356531, 103.159790
2017-06-03 00:10:12 +0800, HTU21D, 28.354385, 103.167099
2017-06-03 00:10:42 +0800, HTU21D, 28.352240, 103.175941
2017-06-03 00:11:12 +0800, HTU21D, 28.347950, 103.208862
2017-06-03 00:11:43 +0800, HTU21D, 28.350094, 103.258011
2017-06-03 00:12:13 +0800, HTU21D, 28.339371, 103.303696
2017-06-03 00:12:43 +0800, HTU21D, 28.343658, 103.344017
2017-06-03 00:13:14 +0800, HTU21D, 28.345806, 103.362648
2017-06-03 00:13:44 +0800, HTU21D, 28.354385, 103.354782
2017-06-03 00:14:14 +0800, HTU21D, 28.352240, 103.325478
2017-06-03 00:14:45 +0800, HTU21D, 28.352240, 103.362099
2017-06-03 00:15:15 +0800, HTU21D, 28.350094, 103.340408
2017-06-03 00:15:45 +0800, HTU21D, 28.358677, 103.358482
2017-06-03 00:16:16 +0800, HTU21D, 28.362965, 103.316391
2017-06-03 00:16:46 +0800, HTU21D, 28.365108, 103.286209
2017-06-03 00:17:16 +0800, HTU21D, 28.371546, 103.302429
2017-06-03 00:17:47 +0800, HTU21D, 28.367254, 103.309410
2017-06-03 00:18:17 +0800, HTU21D, 28.369400, 103.331100
2017-06-03 00:18:47 +0800, HTU21D, 28.369400, 103.332619
2017-06-03 00:19:18 +0800, HTU21D, 28.371546, 103.326828
2017-06-03 00:19:48 +0800, HTU21D, 28.371546, 103.339035
2017-06-03 00:20:18 +0800, HTU21D, 28.371546, 103.313110
2017-06-03 00:20:49 +0800, HTU21D, 28.375835, 103.321373
2017-06-03 00:21:19 +0800, HTU21D, 28.371546, 103.351257
2017-06-03 00:21:49 +0800, HTU21D, 28.371546, 103.308533
2017-06-03 00:22:20 +0800, HTU21D, 28.373692, 103.353104
2017-06-03 00:22:50 +0800, HTU21D, 28.380123, 103.346436
2017-06-03 00:23:20 +0800, HTU21D, 28.377981, 103.362900
2017-06-03 00:23:51 +0800, HTU21D, 28.384418, 103.344017
2017-06-03 00:24:21 +0800, HTU21D, 28.375835, 103.365623
2017-06-03 00:24:51 +0800, HTU21D, 28.371546, 103.363464
2017-06-03 00:25:22 +0800, HTU21D, 28.373692, 103.380569
2017-06-03 00:25:52 +0800, HTU21D, 28.375835, 103.364113
2017-06-03 00:26:22 +0800, HTU21D, 28.375835, 103.385475
2017-06-03 00:26:53 +0800, HTU21D, 28.373692, 103.379044
2017-06-03 00:27:23 +0800, HTU21D, 28.371546, 103.381760
2017-06-03 00:27:53 +0800, HTU21D, 28.371546, 103.410767
2017-06-03 00:28:24 +0800, HTU21D, 28.373692, 103.395828
2017-06-03 00:28:54 +0800, HTU21D, 28.380127, 103.445618
2017-06-03 00:29:25 +0800, HTU21D, 28.373692, 103.400406
2017-06-03 00:29:55 +0800, HTU21D, 28.375835, 103.423607
2017-06-03 00:30:25 +0800, HTU21D, 28.371546, 103.401611
2017-06-03 00:30:56 +0800, HTU21D, 28.375834, 103.420555
2017-06-03 00:31:26 +0800, HTU21D, 28.373692, 103.432449
2017-06-03 00:31:56 +0800, HTU21D, 28.373692, 103.417191
2017-06-03 00:32:27 +0800, HTU21D, 28.371546, 103.430603
2017-06-03 00:32:57 +0800, HTU21D, 28.375835, 103.449562
2017-06-03 00:33:27 +0800, HTU21D, 28.384415, 103.443214
2017-06-03 00:33:58 +0800, HTU21D, 28.375835, 103.409889
2017-06-03 00:34:28 +0800, HTU21D, 28.375835, 103.423607
2017-06-03 00:34:58 +0800, HTU21D, 28.377981, 103.419357
2017-06-03 00:35:29 +0800, HTU21D, 28.377979, 103.439186
2017-06-03 00:35:59 +0800, HTU21D, 28.380127, 103.430359
2017-06-03 00:36:29 +0800, HTU21D, 28.375835, 103.463280
2017-06-03 00:37:00 +0800, HTU21D, 28.377981, 103.428513
2017-06-03 00:37:30 +0800, HTU21D, 28.377981, 103.474289
2017-06-03 00:38:00 +0800, HTU21D, 28.375834, 103.454124
2017-06-03 00:38:31 +0800, HTU21D, 28.380127, 103.500549
2017-06-03 00:39:01 +0800, HTU21D, 28.380123, 103.430359
2017-06-03 00:39:31 +0800, HTU21D, 28.380127, 103.421204
2017-06-03 00:40:02 +0800, HTU21D, 28.369400, 103.434853
2017-06-03 00:40:32 +0800, HTU21D, 28.371546, 103.465698
2017-06-03 00:41:02 +0800, HTU21D, 28.367254, 103.507774
2017-06-03 00:41:33 +0800, HTU21D, 28.367254, 103.533714
2017-06-03 00:42:03 +0800, HTU21D, 28.365108, 103.473892
2017-06-03 00:42:33 +0800, HTU21D, 28.362967, 103.482712
2017-06-03 00:43:04 +0800, HTU21D, 28.367254, 103.559654
2017-06-03 00:43:34 +0800, HTU21D, 28.375835, 103.559410
2017-06-03 00:44:04 +0800, HTU21D, 28.380123, 103.535645
2017-06-03 00:44:35 +0800, HTU21D, 28.377981, 103.546005
2017-06-03 00:45:05 +0800, HTU21D, 28.384418, 103.522545
2017-06-03 00:45:35 +0800, HTU21D, 28.388706, 103.546082
